ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
5,0.393448357500305,0.0330619768963965,0.000366725905317749,0.38721019284361,0.782098858095623
6,0.328056902003617,0.0275670478932895,0.000291884440366894,0.309359846738274,0.638668612801358
7,0.281377439745334,0.0236445120044,0.000241184867344448,0.255768746190289,0.53825908183523
8,0.246393042866989,0.0207047276609737,0.000204680430254684,0.21684106743016,0.46423989703518
9,0.219205427793462,0.0184201170270905,0.000177223466336663,0.187409892129219,0.407535799059793
10,0.197475633153827,0.0165941341385013,0.000155880052024611,0.16445820727942,0.36278463144776
11,0.179715237025982,0.0151017049663979,0.000138854475380766,0.146111808657465,0.326619747784685
12,0.164931965566297,0.0138594474499133,0.000124986307449873,0.131148019977602,0.296823464653841
13,0.152438866893982,0.0128096361295847,0.000113492908561212,0.118736904625379,0.27187696711394
14,0.141745267602939,0.0119110390813063,0.000103827852393004,0.108296291109508,0.25070601143075
15,0.132491346675057,0.0111334200772202,9.55985260753739e-05,0.0994063491193806,0.232529904761613
16,0.124407244181924,0.0104541024367701,8.85159018933799e-05,0.0917570822129214,0.216767998497074
17,0.117286602215165,0.00985574563668529,8.23627237292989e-05,0.0851148736462917,0.202979704117287
18,0.11096892551216,0.00932486305143147,7.69726944753327e-05,0.0793005028791872,0.190824822428324
19,0.105327512415831,0.00885080777607366,7.22164769298e-05,0.0741743062151475,0.180036601985428
20,0.100261006551691,0.00842506270271799,6.79920472366667e-05,0.069625920655158,0.170403011128579
21,0.0956873623165639,0.00804073343268412,6.42179045935291e-05,0.0655670457144025,0.161753448320611
22,0.0915394561481007,0.00769217948577879,6.08282002270318e-05,0.0619262390372815,0.153949136562935
23,0.0877618426854532,0.00737474171626041,5.77691834425512e-05,0.0586451112262984,0.146876065077523
24,0.0843083218946532,0.00708453787522248,5.49965687072597e-05,0.0556755013751163,0.140439724918688
25,0.0811400900887357,0.00681830723841116,5.24735578695881e-05,0.0529773516324272,0.134561129153288
26,0.0782243176403317,0.00657329108956573,5.01693356355558e-05,0.0505170876982593,0.12917376687698
27,0.075533042762917,0.00634713976341903,4.80579117675351e-05,0.0482663706400637,0.124221245523634
28,0.0730423023437189,0.0061378396084568,4.61172206031924e-05,0.0462011247395179,0.119655446941141
29,0.0707314426090833,0.00594365506123251,4.4328413825824e-05,0.0443007729626337,0.115435071445951
30,0.0685825676615705,0.00576308230622271,4.26752999687983e-05,0.0425476303041145,0.111524478027522
31,0.066580094756633,0.00559481190514815,4.11438964702487e-05,0.0409264183907439,0.10789275286637
32,0.064710392969776,0.00543769843370566,3.97220688751234e-05,0.0394238740945625,0.104512955500171
33,0.0629614875655013,0.00529073563930622,3.83992381098458e-05,0.0380284316666683,0.101361504408833
34,0.0613228165413926,0.00515303598315799,3.71661413671735e-05,0.0367299628367501,0.09841767289753
35,0.0597850289125161,0.00502381368984231,3.60146355362163e-05,0.0355195629629615,0.0956631728968709
36,0.0583398166201734,0.00490237062238768,3.493753463983e-05,0.0343893740276143,0.0930818093357418
37,0.0569797737038571,0.00478808444830619,3.39284746390337e-05,0.0333324373119825,0.0906591915400712
38,0.0556982777144642,0.00468039867459165,3.29818004010892e-05,0.0323425701286056,0.0883824909989508
39,0.0544893893769758,0.0045788142162442,3.20924707250778e-05,0.0314142621705484,0.0862402370537841
40,0.0533477673091858,0.00448288222997416,3.12559781630452e-05,0.030542587946791,0.0842221437765677
41,0.0522685952261796,0.00439219799709981,3.04682810291065e-05,0.0297231324787179,0.0823189626341684
42,0.05124751954986,0.00430639568079474,2.97257454995452e-05,0.0289519279840042,0.0805223565778356
43,0.050280595729941,0.00422514381537118,2.90250961080434e-05,0.0282253997076621,0.0788247920189362
44,0.0493642418907688,0.00414814141116211,2.83633732572039e-05,0.0275403194029061,0.0772194458036531
45,0.0484951986646817,0.00407511457926628,2.77378966195687e-05,0.0268937652373308,0.0757001248193241
46,0.0476704942707766,0.00400581359707162,2.71462335028345e-05,0.0262830871181894,0.0742611962821444
47,0.0468874140581589,0.00394001034893487,2.65861714159262e-05,0.0257058766061496,0.0728975270922433
48,0.0461434738629265,0.00387749608733434,2.60556942034152e-05,0.0251599407288411,0.0716044309146546
